Username;DateTime;Retweets;Text;Hashtag;ID;Permanentlink;Concept;Latitud;Longitud;Radius
Williamvarg2016;2018-03-05 17:47;0;No olvides reclamar el targeton http:// para.la consulta.interpartidista de petro ...este 11 de marzo pic.twitter.com/J2LcXUmuxm;;970792986379542528;https://twitter.com/Williamvarg2016/status/970792986379542528;4.62433;-74.063644;40km
NesberoR;2018-03-05 13:00;0;Escuchando a Petro el muy trip..... se cree el adalid de la justicia, va a salvar el pais y es un perseguido politico. Que tal el trip.....!;;970720600699363329;https://twitter.com/NesberoR/status/970720600699363329;4.62433;-74.063644;40km
luisferosas;2018-03-05 08:49;1;Paz en la tumba de un grande q alegro generaciones caribenas y Colombianas, el maestro Juancho Torres @petrogustavo pic.twitter.com/JgGGzwYyCa;;970657556111687680;https://twitter.com/luisferosas/status/970657556111687680;4.62433;-74.063644;40km
NesberoR;2018-03-04 14:34;0;leo a todos los seguidores de Petro y son iguales de cerrados a las ideas del tipo, si no se esta con ellos no sirve.;;970382040104398849;https://twitter.com/NesberoR/status/970382040104398849;4.62433;-74.063644;40km
finseya5;2018-03-03 18:51;1;<<La gran politica de seguridad de una sociedad es cuidar a los bebes, ninos ninas y jovenes con amor, saber, alimento y cultura>> Petro .;;970084272685056001;https://twitter.com/finseya5/status/970084272685056001;4.62433;-74.063644;40km
ismaelcorredor;2018-03-03 16:31;0;@GustavoBolivar @petrogustavo en Ciudad Bolivar pic.twitter.com/XVWe6lq59l;;970048963951853568;https://twitter.com/ismaelcorredor/status/970048963951853568;4.62433;-74.063644;40km
finseya5;2018-03-02 17:21;7;@petrogustavo atentado contra Gustavo Petro en Cucuta. El Establecimiento de nuevo intenta acabar la vida y la democracia.;;969699367065149441;https://twitter.com/finseya5/status/969699367065149441;4.62433;-74.063644;40km
Juan_pedraza;2018-03-02 11:01;0;Para que dejen de joder con que Petro expropiara la tierra en Bogota, Colombia https://www. instagram.com/p/Bf06em5gPve/;;969603536282669061;https://twitter.com/Juan_pedraza/status/969603536282669061;4.62433;-74.063644;40km
GermanSuarezVal;2018-03-02 10:34;0;@petrogustavo Candidato por favor responda: Que tan cierto es que Usted quiere cambiar a Colombia como LA ACTUAL VENEZUELA? Diga la verdad;;969596710858182658;https://twitter.com/GermanSuarezVal/status/969596710858182658;4.62433;-74.063644;40km
finseya5;2018-03-01 21:57;45;#GarantiasPetroCucuta @petrogustavo @HOLLMANMORRIS Alcalde Cucuta prohibe manifestacion Petro manana. Ahi estaremos por la democracia.;#GarantiasPetroCucuta;969406410458124288;https://twitter.com/finseya5/status/969406410458124288;4.62433;-74.063644;40km
Tania_Gn;2018-03-01 08:21;0;@petrogustavo No es deseable utilizar un discurso apocaliptico sobre la guerra en Colombia. No es un estado binario:Guerra o Paz.;;969200834784489472;https://twitter.com/Tania_Gn/status/969200834784489472;4.62433;-74.063644;40km
jbjohnbuenahora;2018-03-31 13:43;0;Mmmmmmmm. en Parque Jaime Duque https://www. instagram.com/p/Bg_xO1FgU6i8 J7jRzZ-ACJz3qxdygR3H7Hx0QM0/ ...;;980138481472233472;https://twitter.com/jbjohnbuenahora/status/980138481472233472;4.62433;-74.063644;40km
jbjohnbuenahora;2018-03-31 13:37;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/Bg_whsaguhSI KjRT-fOQsgAP9PL-7u4fQ-cgac0/ ...;;980136918145941504;https://twitter.com/jbjohnbuenahora/status/980136918145941504;4.62433;-74.063644;40km
CepedaCa;2018-03-30 21:14;0;@OIZuluaga doctor Zuluaga en la campana del 2014 lo apoyamos hoy seguimos en la lucha con el doctor Duque gracias por CD;;979889558752985088;https://twitter.com/CepedaCa/status/979889558752985088;4.62433;-74.063644;40km
RafaDazaP;2018-03-30 18:02;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/Bg9qFbhHofxe X5YCIIKupuhL9u2KZe8jJwV0mY0/ ...;;979841292342579200;https://twitter.com/RafaDazaP/status/979841292342579200;4.62433;-74.063644;40km
RafaDazaP;2018-03-30 17:18;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/Bg9lAK9HdlTz go6vAE1jwunkKoN-XK5FAmwLyg0/ ...;;979830210404212736;https://twitter.com/RafaDazaP/status/979830210404212736;4.62433;-74.063644;40km
veraktla;2018-03-29 11:23;0;Jaime Duque was an extremely wealthy man who took aeronautics to #colombia . Since he was able to... https://www. instagram.com/p/Bg6Xr5-h54c/;#colombia;979378625849020417;https://twitter.com/veraktla/status/979378625849020417;4.62433;-74.063644;40km
TrendsBogota;2018-03-28 09:32;1;Ivan Duque Presidente, @duquepresidente es ahora una tendencia en #Bogota https://www. trendsmap.com/r/CO_BOG_ypnfcr pic.twitter.com/SFlZdJM8Tq;#Bogot;978988302995939330;https://twitter.com/TrendsBogota/status/978988302995939330;4.62433;-74.063644;40km
Aristeigueta_25;2018-03-28 09:24;0;"Parque Jaime Duque " . . #travel #visitante #paseo #sunday #memory #moment #good #cundinamarca ... https://www. instagram.com/p/Bg3lL4vjAA3/;#travel #visitante #paseo #sunday #memory #moment #good #cundinamarca;978986097349820416;https://twitter.com/Aristeigueta_25/status/978986097349820416;4.62433;-74.063644;40km
Jhonybrit;2018-03-25 22:16;0;#ParqueJaimeDuque #Domingo #Tardeando #Love #InstaPic #Zoo en Parque Jaime Duque https://www. instagram.com/p/BgxPPPKAuZD/;#ParqueJaimeDuque #Domingo #Tardeando #Love #InstaPic #Zoo;978093393267093505;https://twitter.com/Jhonybrit/status/978093393267093505;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-25 13:21;0;Cuidado. Ola de burundanga. @Bogota, Colombia https://www. instagram.com/p/BgwR9JhBqXSM kOXLjdS6edtbHn49OOdrMzoCno0/ ...;;977958636529078272;https://twitter.com/Duque_de_Berry/status/977958636529078272;4.62433;-74.063644;40km
finseya5;2018-03-24 17:00;2;Y Duque ahora se invento un fracking bueno y uno malo. En Colombia Humana NO AL FRACKING;;977651372781920256;https://twitter.com/finseya5/status/977651372781920256;4.62433;-74.063644;40km
jubiladoiss;2018-03-23 08:12;0;. La mejor encuesta es con votos y ese dia veran que la 2a. Vuelta sera entre Duque vs Vargas !;;977156019129339906;https://twitter.com/jubiladoiss/status/977156019129339906;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-21 14:27;0;Tesoros del Museo Nacional de Colombia: Tarjeta de participacion del... https://www. instagram.com/p/BgmGVEthJHe5 wjdnzgkSA_vSno97Gdnl9yVqVc0/ ...;;976525696469225472;https://twitter.com/Duque_de_Berry/status/976525696469225472;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-21 14:16;0;Placa de una locomotora del desaparecido Ferrocarril del... https://www. instagram.com/p/BgmE35aBqJJl Uehgb_loFkGeV_K1-DPAc4tuZk0/ ...;;976522982775500800;https://twitter.com/Duque_de_Berry/status/976522982775500800;4.62433;-74.063644;40km
JoseJosemonix;2018-03-21 07:44;0;Escuchando a Yolanda Ruiz ,decir <<Atraco a mano armada>>; Si eso es la directora ,como sera el resto. Por eso Duque sale con el 40 %.;;976424274549460994;https://twitter.com/JoseJosemonix/status/976424274549460994;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-20 22:44;0;"El alegato de la Asamblea" oleo sobre retablo ca. 1650 @Barroco Bgota https://www. instagram.com/p/Bgkac3_B3lFM 7D0yfpzUXhdf4s09JvLLHBUkN40/ ...;;976288476009136128;https://twitter.com/Duque_de_Berry/status/976288476009136128;4.62433;-74.063644;40km
NatiPedreros;2018-03-20 21:07;0;Gracias por tanto alfonsiny007 . #JaimeDuque en Parque Jaime Duque https://www. instagram.com/p/BgkPXbVj-82/;#JaimeDuque;976264090862702592;https://twitter.com/NatiPedreros/status/976264090862702592;4.62433;-74.063644;40km
NatiPedreros;2018-03-20 20:48;0;Parque Jaime Duque en Parque Jaime Duque https://www. instagram.com/p/BgkNGcyjBoR/;;976259109258498049;https://twitter.com/NatiPedreros/status/976259109258498049;4.62433;-74.063644;40km
NatiPedreros;2018-03-20 19:11;0;Conmigo nada es facil, ya debes saber (Me conoces bien) en Parque Jaime Duque https://www. instagram.com/p/BgkB_djjDJo/;;976234837039173632;https://twitter.com/NatiPedreros/status/976234837039173632;4.62433;-74.063644;40km
Caviedesadri;2018-03-20 11:45;0;Que susto!!! en Parque Jaime Duque https://www. instagram.com/p/BgjPELthJ-d/;;976122690762395648;https://twitter.com/Caviedesadri/status/976122690762395648;4.62433;-74.063644;40km
alba_farm;2018-03-20 01:20;0;#fsradiocolombia :: Creo que ni Teo ni Aguilar, nenis Chara tienen nivel, creo que uno que esta pidiendo pista en la selection es Duque;#fsradiocolombia;975965182135537664;https://twitter.com/alba_farm/status/975965182135537664;4.62433;-74.063644;40km
TrendsCO;2018-03-19 21:56;0;Ivan Duque Marquez, @ivanduquem es ahora una tendencia en Colombia https://www. trendsmap.com/r/CO_ftxdko pic.twitter.com/2qZkbHZKfq;;975914008887906304;https://twitter.com/TrendsCO/status/975914008887906304;4.62433;-74.063644;40km
EstefaniaM7;2018-03-19 08:54;0;Sis @Parque Jaime Duque https://www. instagram.com/p/BggWr5BhKFfd Xxf2sP5t8RV1Wk3lDRyQlTZ9cg0/ ...;;975717235527438337;https://twitter.com/EstefaniaM7/status/975717235527438337;4.62433;-74.063644;40km
JovanyMondragon;2018-03-18 16:13;0;Castillo medieval en Parque Jaime Duque https://www. instagram.com/p/BgekFv2nwwGe 5BeDLFXT9V4jOqR5ixJPduIWak0/ ...;;975465238073106432;https://twitter.com/JovanyMondragon/status/975465238073106432;4.62433;-74.063644;40km
JovanyMondragon;2018-03-18 15:39;0;De paseo en Parque Jaime Duque https://www. instagram.com/p/BgegJPpHwd3Y ZHihb33C28ym7PvGfrzOlMfGIk0/ ...;;975456564869033994;https://twitter.com/JovanyMondragon/status/975456564869033994;4.62433;-74.063644;40km
OtroVallejo;2018-03-18 15:37;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/Bgef0gbFtM2/;;975456103596220416;https://twitter.com/OtroVallejo/status/975456103596220416;4.62433;-74.063644;40km
OtroVallejo;2018-03-18 15:34;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/BgefraiFKmr/;;975455535674912768;https://twitter.com/OtroVallejo/status/975455535674912768;4.62433;-74.063644;40km
OtroVallejo;2018-03-18 14:08;0;Acaba de publicar una foto en Parque Jaime Duque https://www. instagram.com/p/BgeVyjsFcz0/;;975433789399879680;https://twitter.com/OtroVallejo/status/975433789399879680;4.62433;-74.063644;40km
OtroVallejo;2018-03-18 13:02;0;Good day. en Parque Jaime Duque https://www. instagram.com/p/BgeOQIpF6kP/;;975417213699133444;https://twitter.com/OtroVallejo/status/975417213699133444;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-16 10:00;0;Don Tisquesusa III. Rey de Bogota. @Bogota, Colombia https://www. instagram.com/p/BgYvyekhXDgw j9nWx_oRMw_LU9_cJjTrqMMR-A0/ ...;;974646540768808960;https://twitter.com/Duque_de_Berry/status/974646540768808960;4.62433;-74.063644;40km
henrytovarvalbu;2018-03-14 16:09;0;@JuanpTello @IvanDuque Duque recuerde que los del SI no estamos pintados;;974014757329088513;https://twitter.com/henrytovarvalbu/status/974014757329088513;4.62433;-74.063644;40km
andrem2z;2018-03-13 21:19;1;Seria muy bueno. tu apoyo es muy importante para que Duque sea presidente!;;973730342669619200;https://twitter.com/andrem2z/status/973730342669619200;4.62433;-74.063644;40km
jubiladoiss;2018-03-13 12:32;0;Entonces por curiosidad, miren q en facebook Silvestre Dangond hace alarde que voto por Ivan Duque;;973597592012673027;https://twitter.com/jubiladoiss/status/973597592012673027;4.62433;-74.063644;40km
mandrake_magus;2018-03-12 09:18;0;Ya somos ganadores ya que los votos que recibio Duque estan divididos entre conservadores cambio... https://www. instagram.com/p/BgOX1nUhNUB/;;973186498664304640;https://twitter.com/mandrake_magus/status/973186498664304640;4.62433;-74.063644;40km
edward_bet;2018-03-12 00:09;0;Duque presidente!! Jajajajaja en Bogota, Colombia https://www. instagram.com/p/BgNZCPUBYwd/;;973048398432669696;https://twitter.com/edward_bet/status/973048398432669696;4.62433;-74.063644;40km
TrendsCO;2018-03-11 21:15;1;#duque es ahora una tendencia en Colombia https://www. trendsmap.com/r/CO_mbgquc pic.twitter.com/L9p8x6f05W;#duque;973004547303137280;https://twitter.com/TrendsCO/status/973004547303137280;4.62433;-74.063644;40km
Laura_17Mar;2018-03-11 21:03;0;Mis amores, ?Quien conocia a Duque hace dos anos? Nadie! Entonces ya saben, Uribe recibe propuestas para ser representante de quien sea.;;973001477445836803;https://twitter.com/Laura_17Mar/status/973001477445836803;4.62433;-74.063644;40km
karolsanchez69;2018-03-11 20:16;0;?Porque quieren votar por Duque ? Realmente no entiendo.;;972989583595106305;https://twitter.com/karolsanchez69/status/972989583595106305;4.62433;-74.063644;40km
MrVenao;2018-03-11 19:21;0;Ivan Duque 67%, elquedigauribeotraveznoporfavor 25%, Ordonez 6%.;;972975924152029184;https://twitter.com/MrVenao/status/972975924152029184;4.62433;-74.063644;40km
andrescorcia;2018-03-11 16:04;0;Duque Presidente!!!! @Bogota, Colombia https://www. instagram.com/p/BgMhh4ghgcA/;;972926335587790848;https://twitter.com/andrescorcia/status/972926335587790848;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-10 11:29;0;Nueva expo del @_mambogota "Hay que saberse infinito". @MAMBO -... https://www. instagram.com/p/BgJkBMXhGf7m 4Y0tgoRbuDg-ZZUkNn2Ie8y9aI0/ ...;;972509811568009217;https://twitter.com/Duque_de_Berry/status/972509811568009217;4.62433;-74.063644;40km
TrendsCO;2018-03-09 10:43;0;Lvan Duque No, @ivan_ duque _ es ahora una tendencia en Colombia https://www. trendsmap.com/r/CO_vpsbab pic.twitter.com/3XVolPEpnQ;;972135730288955394;https://twitter.com/TrendsCO/status/972135730288955394;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-08 21:55;0;#perrulo @Parque Central Bavaria https://www. instagram.com/p/BgFiF8ehGY_w huy4iTYU1fBQCVn25qNtudWGR80/ ...;#perrulo;971942417359343621;https://twitter.com/Duque_de_Berry/status/971942417359343621;4.62433;-74.063644;40km
luisferosas;2018-03-08 12:01;0;Ella es Natalia Duque , ejem responsabilidad y honestidad, su amor profesional la mecanica, Bta Ciudad jardin Norte. pic.twitter.com/8fUPlAKacD;;971793116306071552;https://twitter.com/luisferosas/status/971793116306071552;4.62433;-74.063644;40km
undercrewhh;2018-03-05 12:03;0;Me ofende de sobremanera esos hijueputas comerciales politiqueros de ''vota por duque , es el mejor'' a la mierda. A interrumpirme los tracks;;970706267672064001;https://twitter.com/undercrewhh/status/970706267672064001;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-03 10:55;0;Emprendimiento. #arte @Museo de Arte Contemporaneo de Bogota https://www. instagram.com/p/Bf3embWBVEnh GDmZQf7KCizXoUsduxvJwPHqHc0/ ...;#arte;969964408637214720;https://twitter.com/Duque_de_Berry/status/969964408637214720;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-03 10:43;0;Los carteles de Cali. #arte @Museo de Arte Contemporaneo de Bogota https://www. instagram.com/p/Bf3dOveBQWAD Hc9kv7kSyUAK-RKFGOcwzFoxN40/ ...;#arte;969961402050981896;https://twitter.com/Duque_de_Berry/status/969961402050981896;4.62433;-74.063644;40km
Duque_de_Berry;2018-03-03 10:41;0;La caida del mexicano. #arte @Museo de Arte Contemporaneo de Bogota https://www. instagram.com/p/Bf3dAMdBqLS8 1e6Ww4kqYY6CEfFyWqErAcW6-M0/ ...;#arte;969960895316201473;https://twitter.com/Duque_de_Berry/status/969960895316201473;4.62433;-74.063644;40km
AnelGrimaldo;2018-03-01 17:52;0;Vamos ! Entra al laberinto Grimaldo ! en Parque Jaime Duque https://www. instagram.com/p/BfzEvY9HMaC/;;969344585062387717;https://twitter.com/AnelGrimaldo/status/969344585062387717;4.62433;-74.063644;40km
GermanSuarezVal;2018-03-31 17:57;0;@sergio_ fajardo Pido al Congreso debatir: Legalizar Drogas y poder exportar sus derivados bien elaborados MADE IN COLOMBIA;;980202485955612672;https://twitter.com/GermanSuarezVal/status/980202485955612672;4.62433;-74.063644;40km
GermanSuarezVal;2018-03-31 17:52;0;@sergio_ fajardo Formemos el Pais que queremos, Desarrollado, sin Corrupcion, sin mentiras. Todo un Paraiso que venga gente de todo el mundo;;980201241065213952;https://twitter.com/GermanSuarezVal/status/980201241065213952;4.62433;-74.063644;40km
CocineroValdes;2018-03-27 20:50;0;sergiofajardovalderrama #sisepuede #fajardopresidente #fajardopropone #fajardo en Bogota, Colombia https://www. instagram.com/p/Bg2NcmjAq-C/;#sisepuede #fajardopresidente #fajardopropone #fajardo;978796391781761026;https://twitter.com/CocineroValdes/status/978796391781761026;4.62433;-74.063644;40km
jubiladoiss;2018-03-26 20:14;0;Pues claro que es posible esa alianza,!! Pero con De La Calle como candidato presidencial y Fajardo como vicepresidente.!!;;978424874308915201;https://twitter.com/jubiladoiss/status/978424874308915201;4.62433;-74.063644;40km
jubiladoiss;2018-03-23 08:08;0;que De La Calle se prepare para ir hasta el final como candidato presidencial o que pague la multa por narciso.;;977155031794319360;https://twitter.com/jubiladoiss/status/977155031794319360;4.62433;-74.063644;40km
jubiladoiss;2018-03-23 08:05;0;si el peloton (De La Calle) no tiene fuerzas (votos) para alcanzar al lider, entonces no hay como negociar.;;977154332905951234;https://twitter.com/jubiladoiss/status/977154332905951234;4.62433;-74.063644;40km
jubiladoiss;2018-03-23 08:01;0;Hola no insistan, q no hay ningun lider q espere al peloton para cederle el liderato. El quiere ser el candidato;;977153386750660608;https://twitter.com/jubiladoiss/status/977153386750660608;4.62433;-74.063644;40km
Kmy_Cortes;2018-03-20 11:22;0;Espero que la larga fila en la registraduria para inscribir su cedula sea porque se estan dando cuenta de que si no eligen el cambio seguiremos de mal en peor #SePuede @ClaudiaLopez @sergio_ fajardo;#SePuede;976116755423735809;https://twitter.com/Kmy_Cortes/status/976116755423735809;4.62433;-74.063644;40km
jubiladoiss;2018-03-20 10:47;0;No entiendo como puede haber union si cada uno no quiere declinar su candidatura hacia el otro.!;;976107981334106112;https://twitter.com/jubiladoiss/status/976107981334106112;4.62433;-74.063644;40km
semiologoatento;2018-03-19 21:57;0;EL MEJOR CANDIDATO A LA PRESIDENCIA;;975914110729752576;https://twitter.com/semiologoatento/status/975914110729752576;4.62433;-74.063644;40km
NesberoR;2018-03-18 21:41;0;yo quiero un pais que no este en las manos da Petro.;;975547695522869248;https://twitter.com/NesberoR/status/975547695522869248;4.62433;-74.063644;40km
GuzmanBogota;2018-03-15 19:14;7;!Unamonos para que se unan @DeLaCalleHum @sergio_ fajardo @petrogustavo ! Si los jovenes nos movemos Colombia se transforma. @PartidoLiberal @FerchoMerchanR @QuinteroCalle @Parcejul @camilogvillegas @LiberalismoCrea @DanielSamperO @DCoronell #NuevoTiempo pic.twitter.com/YPvAf12ksL;#NuevoTiempo;974423629227282433;https://twitter.com/GuzmanBogota/status/974423629227282433;4.62433;-74.063644;40km
TrendsBogota;2018-03-15 01:55;0;Fajardo Presidente, @sfajardo_2018 es ahora una tendencia en #Bogota https://www. trendsmap.com/r/CO_BOG_sbmhxi pic.twitter.com/FL4V14poNO;#Bogot;974162195960532992;https://twitter.com/TrendsBogota/status/974162195960532992;4.62433;-74.063644;40km
ElSacroJaguar;2018-03-13 13:06;0;@sergio_ fajardo @DeLaCalleHum le dicen "polarizado" a Petro ... Debe ser que el MOIR lo dirigen unas monjitas...;;973606276122005504;https://twitter.com/ElSacroJaguar/status/973606276122005504;4.62433;-74.063644;40km
Forero87A;2018-03-12 20:16;0;@sergio_ fajardo;;973352093540110336;https://twitter.com/Forero87A/status/973352093540110336;4.62433;-74.063644;40km
567mhmb;2018-03-12 11:07;0;solo necesitamos que gane Fajardo . Solo asi se iniciaria el cambio. Sigamos adelante.;;973213981585354753;https://twitter.com/567mhmb/status/973213981585354753;4.62433;-74.063644;40km
GermanSuarezVal;2018-03-07 13:00;0;@sergio_ fajardo La verdadera PAZ y una Colombia Poderosa inicia Cuando el Estado Comercialice Cocaina a los Estados Consumidores;;971445390565404675;https://twitter.com/GermanSuarezVal/status/971445390565404675;4.62433;-74.063644;40km
GermanSuarezVal;2018-03-07 12:40;0;Dios te bendice, te ilumina, en favor de la Democracia, defensa de Derechos y Deberes, Progreso, bienestar, Felicidad;;971440387553406977;https://twitter.com/GermanSuarezVal/status/971440387553406977;4.62433;-74.063644;40km
luismolarte;2018-03-07 11:51;0;Hoy inscribiendo la candidatura de Fajardo y Claudia a la... https://www. instagram.com/p/BgB4OiNhHB-Y 1SUjyii-EOz9DZX9dvXWezN9K80/ ...;;971428143201488896;https://twitter.com/luismolarte/status/971428143201488896;4.62433;-74.063644;40km
DEIROMARTINEZ;2018-03-07 09:05;0;Con Fajardo se puede. Inscripcion de la candidatura a la presidencia y vicepresidencia de Sergio Fajardo y Claudia Lopez. Se puede. (@Registraduria Nacional del Estado Civil - @registraduria in Bogota, Cundinamarca) https://www. swarmapp.com/c/d5NO1cNfxzG;;971386282420162560;https://twitter.com/DEIROMARTINEZ/status/971386282420162560;4.62433;-74.063644;40km
pipasgeorge;2018-03-07 07:21;0;VIVA EL DR FAJARDO UNA POLITICA SIN INTRIGAS,CERO SISANAS,CERO CORRUPCION Y CONSECUENTE CON EL PUEBLO,ALLA ESTAREMOS A LAS 8AM;;971360289865322496;https://twitter.com/pipasgeorge/status/971360289865322496;4.62433;-74.063644;40km
pipasgeorge;2018-03-04 08:13;0;PRIMERO YA NO SOY URIBISTA FUI ESTOY CON EL DR FAJARDO ,PERO ME MOLESTA LA SISANA Y LA INTRIGA DE ESTE;;970285995068395521;https://twitter.com/pipasgeorge/status/970285995068395521;4.62433;-74.063644;40km
Jdsalamancal;2018-03-15 23:50;0;Bula es como el Vargas Lleras de la @UNColombia . Gas.;;974493059462389761;https://twitter.com/Jdsalamancal/status/974493059462389761;4.62433;-74.063644;40km
TrendsCO;2018-03-27 22:40;0;Sofia Gomez Uribe , @sofigomezu es ahora una tendencia en Colombia https://www. trendsmap.com/r/CO_cjqzxc pic.twitter.com/WdXMSYC7ru;;978824157038292992;https://twitter.com/TrendsCO/status/978824157038292992;4.62433;-74.063644;40km
canon_manuel;2018-03-20 08:46;0;#6AMCaracolMas El pescado muere por la boca y el ex Uribe muestra su talante beligerante y atenta contra la libertad de prensa.;#6AMCaracolMas;976077640917569536;https://twitter.com/canon_manuel/status/976077640917569536;4.62433;-74.063644;40km
DavidPertuzO;2018-03-19 21:35;0;Poniendo cara de Uribe ... #pazpacolombia en Bogota, Colombia https://www. instagram.com/p/Bghtv_hBI_4/;#pazpacolombia;975908701050753024;https://twitter.com/DavidPertuzO/status/975908701050753024;4.62433;-74.063644;40km
Orlandotempo;2018-03-19 18:10;0;Hoy Sara Uribe en una espectacular firma de autografos en el CC Ciudad Tunal en Centro Comercial... https://www. instagram.com/p/BghWNvdBnIU/;;975856947462361090;https://twitter.com/Orlandotempo/status/975856947462361090;4.62433;-74.063644;40km
gdjorgee22;2018-03-18 21:33;1;Si Uribe no fue un buen Presidente para usted, lo fue para la gran... https://www. instagram.com/p/BgfIuo_hBplx EZHACWfK-dwWHogaWiQA9F5yko0/ ...;;975545814645911553;https://twitter.com/gdjorgee22/status/975545814645911553;4.62433;-74.063644;40km
radiobrendan;2018-03-16 17:33;0;Bogota's Barrio La Uribe gearing up for its first ever St Patrick's Day parade ... en La Uribe ,... https://www. instagram.com/p/BgZjolmBkCN/;;974760544040378368;https://twitter.com/radiobrendan/status/974760544040378368;4.62433;-74.063644;40km
