990535845949079552	AUGUSTO A OCAMPO	AUGUSTOOCAMPO	Sun Apr 29 10:18:43 +0000 2018	NA	NA	NA	el candidato nunca ha pronunciado la palabra expropiaci n vargas lleras seg n sus supos	
990520072388206593	johnrueda	johnxrueda	Sun Apr 29 09:16:02 +0000 2018	NA	NA	NA	para mi petro seria un p simo presidente pero tanto ataque hacia el pareciera mas una pre	
990495903017586689	LA FM	lafm	Sun Apr 29 07:40:00 +0000 2018	NA	NA	NA	vargas lleras y su j bilo al conocer de la investigaci n a las firmas encuestadoras	
990490654928244737	EUFRASIO	EUFRASIO34	Sun Apr 29 07:19:09 +0000 2018	NA	NA	NA	tengo entendido salvo opini n tuya en contrario hassam el se or vargas lleras acaba d	
990471967462645760	Jose Luis Guerrero	jguerrero20	Sun Apr 29 06:04:53 +0000 2018	NA	NA	NA	jajajajaja vargas lleras jefe de el partido m s corrupto duque t tere de el partido m s violento fajardo demostr	
990465703202373632	LA FM	lafm	Sun Apr 29 05:40:00 +0000 2018	NA	NA	NA	vargas lleras y su j bilo al conocer de la investigaci n a las firmas encuestadoras oigolafm	
990460664413122560	Omar ⭐1⃣5⃣⭐ Galeano	EmbajadorMFC46	Sun Apr 29 05:19:58 +0000 2018	NA	NA	NA	primero que vargas lleras responda por el puente de chirajara que paso hubo muertos que le responda a todos los colombianos	
990451430715723777	Erika Zapata	erijozata	Sun Apr 29 04:43:17 +0000 2018	NA	NA	NA	david luna exministro de santos le habla a los j venes del cambio que representa vargas lleras ex vicepreside	
990440596144906241	Noticias Uno	NoticiasUno	Sun Apr 29 04:00:14 +0000 2018	NA	NA	NA	decisi n2018 vargas lleras e iv n duque se dividen la maquinaria conservadora	
990439711578771456	Juan Carlos J Ballén	JCJimenezBallen	Sun Apr 29 03:56:43 +0000 2018	NA	NA	NA	el centro democr tico apela al miedo al castrochavismo el centro de vargas lleras tambi n al miedo a venezuela y	
990437775106301952	Oscar Tuta	BluesdeTuta	Sun Apr 29 03:49:01 +0000 2018	NA	NA	NA	ahora el mejor ministro empieza a mentir asi como nos vendio el petardo de	
990433995849633792	P A B L O	Pablorehtlaw	Sun Apr 29 03:34:00 +0000 2018	NA	NA	NA	col los mismos con las mismas barguil apoyando a vargas lleras	
990433965638111232	SoyGregory	OnBoxco	Sun Apr 29 03:33:53 +0000 2018	NA	NA	NA	retweeted toy aterraooo vargas lleras 30 a os de vida p blica marta lucia ramirez 25 a os de vid	
990430116449869824	S Alarcón	SAlarcn10	Sun Apr 29 03:18:35 +0000 2018	NA	NA	NA	por qu tiene que dar verg enza sent esperanza cuando dijo que su candidato era fajardo de la calle	
990428463826915328	Rafael Guarín	RafaGuarin	Sun Apr 29 03:12:01 +0000 2018	NA	NA	NA	muy bien eso significa que los colombianos tienen claro que uribe es duque y que santos es vargas lleras gracias	
990425503965294593	Sergio Moreno®™📠	SergioDMorenoR	Sun Apr 29 03:00:16 +0000 2018	NA	NA	NA	me gustar a q me dijera por qu mejor con vargas lleras pero antes de recitar lo que le pusieron a	
990423731741904897	Jose Javier Ibañez C	Ibacas68	Sun Apr 29 02:53:13 +0000 2018	NA	NA	NA	serian muy masoquistas los cesarences y guajiros si votan por vargas lleras que los cerco de peajes solo porque	
990422349882290176	Estevan Folleco	efolleco	Sun Apr 29 02:47:44 +0000 2018	NA	NA	NA	jajajajajajaja la verdad creo que los que encabezan las encuestas solo buscan un l	
990421305165049857	newcatador	jeanpiero201	Sun Apr 29 02:43:34 +0000 2018	NA	NA	NA	ecuador vargas creo que apoyas a lleras bueno en ese caso no te puedo llamar guerr	
990421061467598850	newcatador	jeanpiero201	Sun Apr 29 02:42:36 +0000 2018	NA	NA	NA	ecuador vargas ah perd n verdad a quien es que apoyas a lleras o fajardo	
990419383842459648	Le Bonheur	_LeBonheur	Sun Apr 29 02:35:56 +0000 2018	NA	NA	NA	ya que su equipo tiene c mo probar a os de enga os hombre qu es lo que hace usted en cambio radical haci ndole	
990415331880505350	JesúsBernal	jbirtualnews	Sun Apr 29 02:19:50 +0000 2018	NA	NA	NA	ser que pe alosa y vargas lleras est n en capacidad de expropiar a ardilla lule al grupo santodomingo a uribe y	
990415309126492161	JesúsBernal	jbirtualnews	Sun Apr 29 02:19:45 +0000 2018	NA	NA	NA	ser que pe alosa y vargas lleras est n en capacidad de expropiar a ardilla lule al grupo santodomingo a uribe y	
990411951317684224	Katherine Montenegro	KatherineM_G	Sun Apr 29 02:06:24 +0000 2018	NA	NA	NA	pocas cosas me parecen m s rid culas que ver a vargas ller s impulsando campa as con esl ganes abre tus ojos colombia	
990411279146930177	antonio prieto	antonos64	Sun Apr 29 02:03:44 +0000 2018	NA	NA	NA	vargas cu l batalla de los bogotanos dejen de vender mentiras bogot est con duq	
990410810110377984	Vladimir Murillo M	VlachoAntiCD	Sun Apr 29 02:01:52 +0000 2018	NA	NA	NA	otra cortina de humo para favorecer a vargas lleras duque y toda esa camada de mafio	
990410408388374528	Publimetro Colombia	PublimetroCol	Sun Apr 29 02:00:16 +0000 2018	NA	NA	NA	el candidato vargas lleras se compromete a liquidar electricaribe	
990409894099587072	Vladimir Murillo M	VlachoAntiCD	Sun Apr 29 01:58:14 +0000 2018	NA	NA	NA	que asco vargas lleras	
990409168489152512	Edwin Bautista	edwinbautistam	Sun Apr 29 01:55:21 +0000 2018	NA	NA	NA	al romelio o a la campa a de vargas lleras	
990408637549105152	Vladimir Murillo M	VlachoAntiCD	Sun Apr 29 01:53:14 +0000 2018	NA	NA	NA	abretusojosvotapetropresidente un voto por el cerdo ni por el putas un voto por vargas lleras ni por el re	
990408130470318080	Juna	Jupablogonza	Sun Apr 29 01:51:13 +0000 2018	NA	NA	NA	2002 2010 el mejor gobierno 2010 2018 el peor gobierno que sigue 2018 2022 continu	
990407233224790018	Armandosqui	armandonoticias	Sun Apr 29 01:47:39 +0000 2018	NA	NA	NA	rt el noticiero lleno de publicidad de vargas lleras esa platica se perdi ni repunta ni va a hacerlo	
990406535674236928	Omar ⭐1⃣5⃣⭐ Galeano	EmbajadorMFC46	Sun Apr 29 01:44:53 +0000 2018	NA	NA	NA	abretusojos abretusojospetropresidente bueno demole a vargas lleras con su numeral de desprestigio ayudemosle a q	
990403253283246080	Camilo Andrés Medina	camiandresmedin	Sun Apr 29 01:31:51 +0000 2018	NA	NA	NA	y eso que firmaron un pacto por el respeto y la participaci n responsable eso reafirma mi idea est n preparando l	
990400914837196800	SantiagoRaichu	SantiagoRaichu	Sun Apr 29 01:22:33 +0000 2018	NA	NA	NA	col su creaci n como movimiento ciudadano solo me dan mas ganas de votar por tienen t	
990397888210587648	Francisco Montes	fjmontes4	Sun Apr 29 01:10:31 +0000 2018	NA	NA	NA	vargas precisamente mi estimado revise las medida	
990396259247775744	RCN Radio	rcnradio	Sun Apr 29 01:04:03 +0000 2018	NA	NA	NA	vargas lleras se comprometi a acabar con electricaribe antes de que acabe el a o	
990391518581096448	Miguel 🇦🇷🇵🇪	miagapal	Sun Apr 29 00:45:13 +0000 2018	NA	NA	NA	lo dicen ahora por conveniencia electoral para apoyar a vargas lleras	
990382004830199814	Germán Vargas Lleras	German_Vargas	Sun Apr 29 00:07:25 +0000 2018	NA	NA	NA	como presidente espero inaugurar las obras de optimizaci n del acueducto de montel bano en mi gobierno el agua pot	
990379458950508545	Germán Vargas Lleras	German_Vargas	Sat Apr 28 23:57:18 +0000 2018	NA	NA	NA	hoy acompa ado por miles de habitantes de montel bano y alrededores le anuncio a colombia que en mi gobierno vamo	
990377419357016064	Angelik!	axphile	Sat Apr 28 23:49:11 +0000 2018	NA	NA	NA	sobre la elecciones tengo muy claro por quien no voy a votar no votar por duque no votar por petro no votar	
990375787571314688	Zulma Murillo	zulmacaroo2	Sat Apr 28 23:42:42 +0000 2018	NA	NA	NA	ni os la expropiaci n de la que hablan pe alosa y vargas lleras tambi n paga por los	
990373588422283264	Raissa⚜️	RaisSantanaQ	Sat Apr 28 23:33:58 +0000 2018	NA	NA	NA	canc lenme la gente indignada por el apoyo de david barguil a vargas lleras	
990373356187865093	Katherine Montenegro	KatherineM_G	Sat Apr 28 23:33:03 +0000 2018	NA	NA	NA	petro propone algo totalmente diferente a lo de ch vez una econom a que no est basada en el petr l	
990372551523258368	Vientos Estereo 94.4	VientosStereo	Sat Apr 28 23:29:51 +0000 2018	NA	NA	NA	cuando vargas lleras propon a la expropiaci n en colombia al estilo ch vez	
990370505533378560	Germán Vargas Lleras	German_Vargas	Sat Apr 28 23:21:43 +0000 2018	NA	NA	NA	muchas gracias montel bano por expresarme hoy su respaldo para llevarnos a la presidencia de la rep blica a montel	
990363144773144578	Francisco Montes	fjmontes4	Sat Apr 28 22:52:28 +0000 2018	NA	NA	NA	vargas esto no es improvisado es la experiencia de la gente que	
990362879508537344	Francisco Montes	fjmontes4	Sat Apr 28 22:51:25 +0000 2018	NA	NA	NA	vargas esto no es improvisado es la experiencia de la gente que conoce la realidad vargas ll	
990357900785799168	Krlos Molina	krlosperiodista	Sat Apr 28 22:31:38 +0000 2018	NA	NA	NA	esta foto muestra la uni n de sectores de la u partido conservador y cambio radical jairo castiblanco	
990356984456208384	Germán Vargas Lleras	German_Vargas	Sat Apr 28 22:27:59 +0000 2018	NA	NA	NA	mire c mo nos recibe montel bano a esta hora sin palabras	
990356868622094336	Liliana Prado	liliyanaprado	Sat Apr 28 22:27:32 +0000 2018	NA	NA	NA	mucha candidad de seguidores de vargas lleras	
990355699380228096	Armando Diaz	armandoclavijo1	Sat Apr 28 22:22:53 +0000 2018	NA	NA	NA	vargas y eso sigan pensando en y mientras tanto ller	
990352292443541504	Germán Vargas Lleras	German_Vargas	Sat Apr 28 22:09:21 +0000 2018	NA	NA	NA	de lorica tambi n me voy con el compromiso suscrito en esta acta de que antes de que termine este a o sea resuelta	
990351348041383943	ALFREDO DE LEÓN	alfredodeleonm	Sat Apr 28 22:05:35 +0000 2018	NA	NA	NA	col motivados por la corrupci n de vargas lleras	
990351208803110913	Jose Luis Guerrero	jguerrero20	Sat Apr 28 22:05:02 +0000 2018	NA	NA	NA	y al final el uribismo vargas lleras y fajardo utilizaron el miedo para ganarle a petro demuestran que son la mis	
990347446613102592	AlejandraMP😘 !	AlejandraMtnezp	Sat Apr 28 21:50:05 +0000 2018	NA	NA	NA	lara vargas si esta tan seguro es porque ya hay fraudeelectoral a favor de su candidato vargas l	
990345440158801920	Rodrigo Granobles	RodrigoGF91	Sat Apr 28 21:42:07 +0000 2018	NA	NA	NA	la segunda vuelta es casi un hecho aunque yo no le creer a del todo a las encuestas yo por ejempl	
990343943559831559	jm lopez c	manolocondu	Sat Apr 28 21:36:10 +0000 2018	NA	NA	NA	a germ n vargas no lo detienen con encuestas chimbas ni montandole pel culas de terror por que los colombianos de	
990338261393526785	Germán Vargas Lleras	German_Vargas	Sat Apr 28 21:13:35 +0000 2018	NA	NA	NA	y ac en lorica todo el pueblo sabe que 274 familias que nada ten an hoy viven en un techo digno gracias al prog	
990337571174707201	Germán Vargas Lleras	German_Vargas	Sat Apr 28 21:10:51 +0000 2018	NA	NA	NA	en lorica saben que soy un hombre de acci n y cumplimento si lo digo lo hago as como hicimos 7 325 casasgratis	
990335729007038464	Germán Vargas Lleras	German_Vargas	Sat Apr 28 21:03:32 +0000 2018	NA	NA	NA	sucre y cordoba son los departamentos que visito hoy para agradecerle a su gente por el firme apoyo que nos ha brin	
990333830233055233	Francisco Montes	fjmontes4	Sat Apr 28 20:55:59 +0000 2018	NA	NA	NA	vargas alegr a con vargas lleras eso trasmiten la gente de san marcos expresan su tranquilid	
990331320067817473	cesar gugu	ingenieringguti	Sat Apr 28 20:46:00 +0000 2018	NA	NA	NA	vargas y santos y este payaso de lleras no robaron las elecciones hace 4 a os no robaron el plebisc	
990325698253459458	Juan C. Barrera.	barrerajcarlos	Sat Apr 28 20:23:40 +0000 2018	NA	NA	NA	vargas a cordoba lo saquearon los mismos que apoyan a vargas lleras y son tan idiotas que votan por el	
990309654344470528	IsissAlejandra Fajardo Pineda	isissalejandra	Sat Apr 28 19:19:55 +0000 2018	NA	NA	NA	vargas ser la elecci n del pueblo que busca mejores oportunidades para sus familias padr	
990308718796595201	Germán Vargas Lleras	German_Vargas	Sat Apr 28 19:16:12 +0000 2018	NA	NA	NA	vengo hoy a san marcos por octava vez en los ltimos a os a reiterar mi compromiso con sus habitantes y a pedirle	
990307889473556481	Felipe Pescador	Felipe1151	Sat Apr 28 19:12:54 +0000 2018	NA	NA	NA	fajardo ant	
990302729305239552	Germán Vargas Lleras	German_Vargas	Sat Apr 28 18:52:24 +0000 2018	NA	NA	NA	llego a san marcos y me encuentro con este gran recibimiento de ni os del municipio es el mejor que he tenido hoy	
990298860869341184	Alejandro Puentes	rapuentesc	Sat Apr 28 18:37:01 +0000 2018	NA	NA	NA	vargas que bruto es este lleras d ndose disparos en los pies	
990297517790130176	Sandra Milena 5	samiso35	Sat Apr 28 18:31:41 +0000 2018	NA	NA	NA	eduardonarvaez miedo es el que infunden uribistas petristas y ahora lo del vargas lleras no seamos t	
990292675319484419	Rafael Guarín	RafaGuarin	Sat Apr 28 18:12:27 +0000 2018	NA	NA	NA	habla el jefe de debate de vargas lleras argumentos para votar por l juzguen ustedes	
990292119746203648	Jairo Pulgarín	jairopulgarin	Sat Apr 28 18:10:14 +0000 2018	NA	NA	NA	elecciones2018 vargaslleras petro los que m s est n llevando gente a las plazas	
990290527525498881	Germán Vargas Lleras	German_Vargas	Sat Apr 28 18:03:55 +0000 2018	NA	NA	NA	gracias a corozal por esta gran manifestaci n popular y su decidido respaldo a mejorvargaslleras ahora vamos haci	
990287787910946816	Sebastián Caballero	S_Caballer0	Sat Apr 28 17:53:01 +0000 2018	NA	NA	NA	el joven pero viejo quien hizo parte junto a vargas lleras de la maguala que enga a los bogotanos c	
990284383679545345	Katherine Montenegro	KatherineM_G	Sat Apr 28 17:39:30 +0000 2018	NA	NA	NA	ya quiero que sea 27 de mayo para ver de una vez por todas cu ntos votos alcanzan vargas lleras y de la calle du	
990283310357209088	Phillipus Vigilate	Felipe1492_	Sat Apr 28 17:35:14 +0000 2018	NA	NA	NA	vargas lleras es todo un obama y duque	
990280852302114816	Carolina	_Mendivelso	Sat Apr 28 17:25:28 +0000 2018	NA	NA	NA	voy a decir go en contra de mi moral pero con ojo de dise adora la gr fica de la campa a de vargas lleras me parece muy buena y est cool	
990277168184913921	Jesus Arroyave	chchbrs	Sat Apr 28 17:10:50 +0000 2018	NA	NA	NA	lo importante es no votar por los mismos de siempre por los due os de la m quinaria pol tica vargas lleras duque	
990275509891272704	Gino	GinoyFito	Sat Apr 28 17:04:14 +0000 2018	NA	NA	NA	como no vargas lleras e iban duque dos quer s m s	
990273998511538176	johnrueda	johnxrueda	Sat Apr 28 16:58:14 +0000 2018	NA	NA	NA	no se han dado cuenta de la futura coalicion duque vargaslleras	
990273252974120966	Jose Vargas	josmn	Sat Apr 28 16:55:16 +0000 2018	NA	NA	NA	al parecer este tipo ten a toda la raz n ese disque movimiento col con y	
990271549331640321	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:48:30 +0000 2018	NA	NA	NA	contra la propaganda negra de jj rend n y rcn contra la corrupci n de vargas lleras contra el odio	
990271418700091393	Germán Vargas Lleras	German_Vargas	Sat Apr 28 16:47:59 +0000 2018	NA	NA	NA	apoyos como el de la sra ana fern ndez son los que me motivan todos los d as para trabajar sin descanso por la regi	
990267358362169345	Germán Vargas Lleras	German_Vargas	Sat Apr 28 16:31:51 +0000 2018	NA	NA	NA	el departamento de sucre es el que tiene los menores indicadores de calidad de vida en el caribe como presidente m	
990266847357521922	Daniel R	DanielRMed	Sat Apr 28 16:29:49 +0000 2018	NA	NA	NA	ex ministro debe aclarar si tiene instrucciones de la campa a de vargas lleras de sabotear la campa a de	
990266246418567168	johnrueda	johnxrueda	Sat Apr 28 16:27:26 +0000 2018	NA	NA	NA	florez y espere xa 2da vuelta coalicion vargas lleras duque	
990265871531741184	johnrueda	johnxrueda	Sat Apr 28 16:25:56 +0000 2018	NA	NA	NA	don gardiz porque en caso que gane duque tendran las famosas coaliciones y puestos y la	
990264304032247808	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:19:42 +0000 2018	NA	NA	NA	vargas contra la propaganda negra de jj tend n y rcn contra la corrupci n de vargas lleras contra el odio	
990264036590841857	Jose Vargas	josmn	Sat Apr 28 16:18:39 +0000 2018	NA	NA	NA	vargas que tristeza este disque rapero apoyando	
990263314272997376	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:15:46 +0000 2018	NA	NA	NA	contra la propaganda negra de jj tend n y rcn contra la corrupci n de vargas lleras co	
990262886235811842	Leonardo Buitrago	LeonBuitrago	Sat Apr 28 16:14:04 +0000 2018	NA	NA	NA	fajardo vea pues a mi de fajardo si me han insultado pero los de petro o vargas lleras si	
990262713971630081	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:13:23 +0000 2018	NA	NA	NA	contra la propaganda negra de jj tend n y rcn contra la cor	
990262419678220289	Omar ⭐1⃣5⃣⭐ Galeano	EmbajadorMFC46	Sat Apr 28 16:12:13 +0000 2018	NA	NA	NA	eso es legal qui n aporta los recursos si salen de la campa a de vargas lleras despu	
990262201561776128	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:11:21 +0000 2018	NA	NA	NA	contra la propaganda negra de jj tend n y rcn contra la corrupci n de vargas lleras contra el odi	
990261888993955842	Alejandro Guerrero	alejoguerreroro	Sat Apr 28 16:10:07 +0000 2018	NA	NA	NA	contra la propaganda negra de jj tend n y rcn contra la corrupci n de vargas lleras contra el odio y la violencia	
990260583718060032	Edgar Andres Garcia	eagarciah	Sat Apr 28 16:04:55 +0000 2018	NA	NA	NA	d nde queda en los perfiles de arriba vargas lleras le falt mencionarlo	
990260135930015746	Germán Vargas Lleras	German_Vargas	Sat Apr 28 16:03:09 +0000 2018	NA	NA	NA	en corozal sucre comenzamos jornada que hoy nos llevar tambi n a san marcos y lorica y montel bano en c rdoba	
990258660055113729	Daniel Silva	danisilva1993	Sat Apr 28 15:57:17 +0000 2018	NA	NA	NA	abretusojos en serio ese su unico argumento no se da cuenta que su estrategia es ma	
990257506197950465	ANDRES CISNEROS	ANDRESCISNEROS	Sat Apr 28 15:52:42 +0000 2018	NA	NA	NA	vargas	
990253753516331010	Lázaro Vivero Paniza	ljosevivero	Sat Apr 28 15:37:47 +0000 2018	NA	NA	NA	llegaron los yupicitos de las comunicaciones y el yerno de cesar gaviria a salvar a vargas lleras en bogot como no mo ito	
990253678517981186	Lao María	Laopinista	Sat Apr 28 15:37:29 +0000 2018	NA	NA	NA	no vote por vargas lleras esa es otra amenaza para el bolsillo del colombiano no queremos mas de lo mismo no	
990253611711193088	MÓNICA RODRÍGUEZ	MONYDIAADIA	Sat Apr 28 15:37:13 +0000 2018	NA	NA	NA	col habr a que parar a duque y vargas lleras por fortuna el	
990253352171851776	Lázaro Vivero Paniza	ljosevivero	Sat Apr 28 15:36:11 +0000 2018	NA	NA	NA	los corruptos con duque y vargas lleras y el pueblo con petro	
990252826147348480	juan pablo benitez	juanpablobenite	Sat Apr 28 15:34:06 +0000 2018	NA	NA	NA	cuando quieren inventar cualquier cosa para que vargas lleras suba del 7 claro	
990251971113291777	TITO	Sacrus_Al	Sat Apr 28 15:30:42 +0000 2018	NA	NA	NA	h gale caso a los expertos en psicoan lisis ni petro ni vargas lleras ni duque	
990251593563017216	MÓNICA RODRÍGUEZ	MONYDIAADIA	Sat Apr 28 15:29:12 +0000 2018	NA	NA	NA	abrimos los ojos para ver qu vargas lleras y su partido que desangr la guajira y le quit la comida a los ni os	
990247819951968256	Aníbal Palomino	AnibalPalominoV	Sat Apr 28 15:14:12 +0000 2018	NA	NA	NA	vargas vargas lleras perdi todo chance por haberse prestado para ser el vicepr	
990244225097912320	Oscar Andrés	J8Andrs	Sat Apr 28 14:59:55 +0000 2018	NA	NA	NA	vargas lleras es la vacuna en un chiste c nico	
990242371718860805	Lázaro Vivero Paniza	ljosevivero	Sat Apr 28 14:52:33 +0000 2018	NA	NA	NA	duque vargas lleras uribe santos son la misma vaina pero disfrazados	
990239446183235584	S e b a s	SebazzzG	Sat Apr 28 14:40:56 +0000 2018	NA	NA	NA	pero cierto fajardo es muy buen	
990236544375164929	Jairo Ramirez	JairoRamirezh	Sat Apr 28 14:29:24 +0000 2018	NA	NA	NA	presionan a alcaldes para votar por vargas lleras	
990236141839413248	Jjuan Rrojas	kromorojas	Sat Apr 28 14:27:48 +0000 2018	NA	NA	NA	mas s periodistas prepago a favor de vargas lleras se prestan para ese jueguito	
990229181626748929	Julián Leonardo	The_Tripman	Sat Apr 28 14:00:09 +0000 2018	NA	NA	NA	hoy por ejemplo hablaba con don juli y me dec a sorprendido que encontraba lo que dec a vargas lleras muy coheren	
990226103255093249	Ricardo Castañeda	richardex45	Sat Apr 28 13:47:55 +0000 2018	NA	NA	NA	la estrategia de vargas lleras ahora es inventar instigar y atacar al otro simplemente x q carece de	
990224252539457536	Justiciera007	RockMomStar	Sat Apr 28 13:40:33 +0000 2018	NA	NA	NA	pertenecen al mismo partido se ora todos sus miembros trabaja	
990224161569112064	hardcore xzavier	jecardtov	Sat Apr 28 13:40:12 +0000 2018	NA	NA	NA	col vargas lleras solo quiere extirpar nuestro o	
990216365930885120	jose luis barrero	joseluisbarrero	Sat Apr 28 13:09:13 +0000 2018	NA	NA	NA	voy por de la calle en primera vuelta si pierde votar a por vargas lleras si ah estuviera el vot	
990213080679317505	giomateo	giomateo23	Sat Apr 28 12:56:10 +0000 2018	NA	NA	NA	vargas duque vargas lleras santos pe alosa todos corruptos colombia se canso por eso aunque ataquen con	
990210399151841280	Le Bonheur	_LeBonheur	Sat Apr 28 12:45:31 +0000 2018	NA	NA	NA	no pongan en riesgo el pa s en se caso no haga campa a por vargas lleras seguro as ni con l ni con duque cor	
990201846278041601	#JuanchoF iDrums	JuanchoFavaleh	Sat Apr 28 12:11:31 +0000 2018	NA	NA	NA	vargas qu l stima no nos consigui la ficha t cnica	
990197886972555264	daniel crv	danielk347	Sat Apr 28 11:55:47 +0000 2018	NA	NA	NA	haciendole campa a a vargas lleras como lo hizo con juhampa la aprecio mucho pero eres muy testaruda	
990197459308679168	Germán Vargas Lleras	German_Vargas	Sat Apr 28 11:54:05 +0000 2018	NA	NA	NA	desde medell n le decimos a los grupos delincuenciales que quieren desatar el caos en esta y en otras capitales del	
990196955803475968	Germán Vargas Lleras	German_Vargas	Sat Apr 28 11:52:05 +0000 2018	NA	NA	NA	nuestro absoluto respaldo al alcalde en su lucha contra los delincuentes que quieren sembrar terror	
990196629792796673	Andrés Manrique	andrechomp	Sat Apr 28 11:50:48 +0000 2018	NA	NA	NA	vargas vargas lleras cagado de la risa guarde esto por favor	
990195555975532547	Sandra Navarrete	mamacocolas	Sat Apr 28 11:46:32 +0000 2018	NA	NA	NA	en una eventual segunda vuelta petro duque mi voto ser en blanco no votar a nunca por ninguno	
990195530474098688	Camilo Rojas	CRojasLopez	Sat Apr 28 11:46:26 +0000 2018	NA	NA	NA	me imagino la cantidad de coscorrones que debe estar repartiendo vargas lleras porque no mejora en ninguna encuesta	
990186488091602945	Krlos Molina	krlosperiodista	Sat Apr 28 11:10:30 +0000 2018	NA	NA	NA	mi pap va por duque mi esposa por fajardo y yo por vargas lleras ni nos insultamos ni peleamos al contrario ha	
990185365595189248	Richard Stevens	_RichieStevens	Sat Apr 28 11:06:02 +0000 2018	NA	NA	NA	abretusojos duque y vargas lleras jaajaj es f cil esa respuesta ya abr los ojos	
990182078154182657	JAlbarracin	JAlbarrazin	Sat Apr 28 10:52:58 +0000 2018	NA	NA	NA	abretusojos sres barguil vargas lleras no despeg se les col petr si nos descuid	
990161197411450880	RCN Radio	rcnradio	Sat Apr 28 09:30:00 +0000 2018	NA	NA	NA	vargas lleras deplora comentario de petro contra el sector azucarero rcnradio	
990157632601296896	Miguel Rocha,♎	RochaMiguePilot	Sat Apr 28 09:15:50 +0000 2018	NA	NA	NA	barguil est m s untado por politiquer a y corrupci n que muchos pol ticos por un lado con el garmin	
990123324197036032	Diego Rivero	isthistechsupp	Sat Apr 28 06:59:30 +0000 2018	NA	NA	NA	when las encuestas dicen que gana petro en la costa pero	
990103264640356352	Duván González	Duvango	Sat Apr 28 05:39:48 +0000 2018	NA	NA	NA	para los ingenuos incluido mi pap petro jam s ser presidente el presidente ser vargas lleras lo firmo en donde	
990088443450576896	¡Juan Psicólogo!	JuanPsicologiaa	Sat Apr 28 04:40:54 +0000 2018	NA	NA	NA	mi madre apoya a vargas lleras aun as la amo	
990078011486670848	Daniel R	DanielRMed	Sat Apr 28 03:59:27 +0000 2018	NA	NA	NA	que la campa a de vargas lleras el candidato m s manchado por la corrupci n lance un movimiento exclusivamente pa	
990074047533862912	Daniel José	DanielJose_19	Sat Apr 28 03:43:42 +0000 2018	NA	NA	NA	pero eso es una pr ctica de vieja data pastrana y uribe se creen due os de familia	
990073608872648704	Martha Elena Rangel	merv59	Sat Apr 28 03:41:57 +0000 2018	NA	NA	NA	por eso est con vargas lleras	
990072702047318016	Vladimir Murillo M	VlachoAntiCD	Sat Apr 28 03:38:21 +0000 2018	NA	NA	NA	no disque vargas lleras iba a derrotar a las farc est n de geri trico	
990068343636938752	Gabriel B.	Gabocolombia76	Sat Apr 28 03:21:02 +0000 2018	NA	NA	NA	que la ciudadan a saque sus propias conclusiones lo que verdaderamente hunde a vargas lleras son estas amistades y	
990067457854324736	angela velez	AvelezVelez	Sat Apr 28 03:17:31 +0000 2018	NA	NA	NA	vargas pocos tan abortistas como vargas lleras que desubique	
990062051899990016	Martha Lucía	MartaLuxia	Sat Apr 28 02:56:02 +0000 2018	NA	NA	NA	equipo de vargas lleras crea campa a sucia contra petro	
990062003980046336	David Romero	darome4913	Sat Apr 28 02:55:50 +0000 2018	NA	NA	NA	dicen las malas lenguas q los char se retiran de la campa a de vargas lleras por los malos resultados	
990061830130237440	andremonio666	andremonio666	Sat Apr 28 02:55:09 +0000 2018	NA	NA	NA	vargas se or germ n lleras le recuerdo que en el 2011 usted quer a expropiar la libertad de expresi n que	
990057844228665344	pablo robayo	pablorobayov	Sat Apr 28 02:39:19 +0000 2018	NA	NA	NA	est hablando del mismo petro que ayud a que ganara la f rmula santos vargaslleras	
990057468423229446	andremonio666	andremonio666	Sat Apr 28 02:37:49 +0000 2018	NA	NA	NA	vargas jajajajaja dime vienes de la bodega de vargas lleras	
990057447778897920	Juan Carlos	Khyra_Nibelungo	Sat Apr 28 02:37:44 +0000 2018	NA	NA	NA	con todo respeto doctor navarro pero creo que no deber an tomarse a la ligera las maquinarias que maneja vargas lleras	
990056226716291072	Cris García.	CrisGarcia2412	Sat Apr 28 02:32:53 +0000 2018	NA	NA	NA	total apoyo a claudia gurisatti el respeto a las decisiones de cada elector me pasa similar mi mam apoya a varg	
990054619266146304	...Nicolás...	nicosnakepit	Sat Apr 28 02:26:30 +0000 2018	NA	NA	NA	as que luna y barguil se unen no para impulsar la campa a de vargas lleras con nuevas ideas sino para atacar la c	
990051442940575744	Germán Vargas Lleras	German_Vargas	Sat Apr 28 02:13:52 +0000 2018	NA	NA	NA	desde medell n acompa ado por los lideres sociales y pol ticos de antioquia le anuncio a colombia que vamos a der	
990049657459019776	MORALITO	welderacme	Sat Apr 28 02:06:47 +0000 2018	NA	NA	NA	necesita a vargas lleras y a duque en segunda vuelta para asegurar su tajada no sea imb cil ya nos	
990049487501582336	Danilo Murte	dan_murt	Sat Apr 28 02:06:06 +0000 2018	NA	NA	NA	toda la oligarqu a y clientelismo pol tico se han unido incluye en segunda vuelta a fajardo y de la	
